,Entry,Personnel city
5167,2000,Deer Park
5168,1980,Deer Park
5169,2000,Deer Park
5170,1990,Troy
5171,1999,Deer Park
5172,1988,Auburn Hills
5173,2000,Deer Park
5174,2003,Deer Park
5175,1996,Deer Park
5176,2002,Deer Park
5177,1998,Deer Park
5178,1989,Deer Park
5179,1990,Deer Park
5180,1991,Deer Park
5181,2000,Deer Park
5182,2006,Auburn Hills
5183,1987,Troy
5184,1977,Deer Park
5185,2004,Deer Park
5186,1981,Auburn Hills
5187,2001,Deer Park
5188,1999,Deer Park
5189,1986,Auburn Hills
5190,2001,Deer Park
5191,1987,Deer Park
5192,1997,Deer Park
5193,1979,Northbrook
5194,1998,Deer Park
5195,2005,Deer Park
5196,1994,Deer Park
5197,2001,Deer Park
5198,1994,Deer Park
5199,1988,Deer Park
5200,1995,Deer Park
5201,1985,Deer Park
5202,2007,Deer Park
5203,1998,Deer Park
5204,1993,Deer Park
5205,1994,Deer Park
5206,1992,Deer Park
5207,2007,Deer Park
5208,1987,Deer Park
5209,1994,Auburn Hills
5210,1999,Deer Park
5211,1988,Deer Park
5212,1990,Deer Park
5213,1984,Deer Park
5214,2006,Deer Park
5215,1990,Deer Park
5216,1979,Deer Park
5217,1979,Deer Park
5218,2006,Deer Park
5219,2000,Deer Park
5220,1993,Deer Park
5221,1984,Auburn Hills
5222,1984,Deer Park
5223,2004,Deer Park
5224,1992,Deer Park
5225,1991,Auburn Hills
5226,1983,Deer Park
5227,2000,Deer Park
5228,1997,Deer Park
5229,2004,Deer Park
5230,1990,Deer Park
5231,1999,Deer Park
5232,1993,Auburn Hills
5233,2002,Deer Park
5234,2000,Deer Park
5235,1999,Deer Park
5236,2003,Deer Park
5237,1990,Deer Park
5238,1996,Deer Park
5239,2000,Deer Park
5240,1997,Deer Park
5241,2004,Deer Park
5242,2003,Deer Park
5243,2000,Deer Park
5244,2001,Deer Park
5245,1998,Auburn Hills 
5246,2001,Deer Park
5247,1999,Deer Park
5248,1995,San Jose
5249,1998,Deer Park
5250,2000,Deer Park
5251,1990,Deer Park
5252,1995,Deer Park
5253,1995,Deer Park
5254,1999,Deer Park
5255,1984,Deer Park
5256,1994,Deer Park
5257,1990,Deer Park
5258,1995,Deer Park
5259,2002,Deer Park
5260,1998,Deer Park
5261,2004,Deer Park
5262,2000,Deer Park
5263,1991,Deer Park
5264,1994,Deer Park
5265,1994,Deer Park
5266,1984,Deer Park
5267,1996,Deer Park
5268,1996,Deer Park
5269,1995,Deer Park
5270,1994,Auburn Hills
5271,1994,Auburn Hills
5272,1995,Deer Park
5273,1993,Deer Park
5274,1996,Deer Park
5275,1993,Deer Park
5276,2006,Deer Park
5277,1995,Deer Park
5278,1997,Deer Park
5279,1997,Deer Park
5280,1996,Deer Park
5281,1985,Troy
5282,1995,Deer Park
5283,1989,Northbrook
5284,1993,Northbrook
5285,1999,Deer Park
5286,1997,Deer Park
5287,1990,Deer Park
5288,1999,Northbrook
5289,1997,Deer Park
5290,2000,Deer Park
5291,1994,Deer Park
5292,1994,Auburn Hills
5293,2007,Deer Park
5294,1999,Deer Park
5295,1996,Deer Park
5296,2003,Dearborn
5297,2007,Deer Park
5298,1981,Deer Park
5299,2002,Deer Park
5300,1996,Deer Park
5301,2005,Deer Park
5302,1997,Auburn Hills
5303,1977,Deer Park
5304,2003,Deer Park
5305,1992,Auburn Hills
5306,1993,Deer Park
5307,2000,Auburn Hills
5308,1994,Deer Park
5309,1987,Auburn Hills
5310,1979,Deer Park
5311,1992,Deer Park
5312,2007,Auburn Hills
5313,1998,Deer Park
5314,1990,Deer Park
5315,1983,Deer Park
5316,1993,Deer Park
5317,1999,Deer Park
5318,1982,Deer Park
5319,1996,Deer Park
5320,1996,Deer Park
5321,1989,Deer Park
5322,1985,Deer Park
5323,1994,Deer Park
5324,1977,Deer Park
5325,1984,Deer Park
5326,1995,Deer Park
5327,1999,Deer Park
5328,1997,Deer Park
5329,1997,Deer Park
5330,1997,Deer Park
5331,2007,Deer Park
5332,2003,Deer Park
5333,1997,Deer Park
5334,1985,Northbrook
5335,1993,Deer Park
5336,1999,Deer Park
5337,2006,Deer Park
5338,2001,Deer Park
5339,1989,Deer Park
5340,1989,Deer Park
5341,1990,Deer Park
5342,1997,Deer Park
5343,1997,Deer Park
5344,1990,Deer Park
5345,1979,Deer Park
5346,1997,Deer Park
5347,1995,Deer Park
5348,1996,Deer Park
5349,1981,Northbrook
5350,1994,Deer Park
5351,1989,Deer Park
5352,1995,Seguin
5353,1996,Auburn Hills
5354,2006,Deer Park
5355,1994,Deer Park
5356,1998,Deer Park
5357,1993,Deer Park
5358,2000,Deer Park
5359,2000,Deer Park
5360,1999,Deer Park
5361,1994,Deer Park
5362,1996,Deer Park
5363,1994,Deer Park
5364,1998,Deer Park
5365,1997,Deer Park
5366,2000,Deer Park
5367,1990,Deer Park
5368,1997,Auburn Hills
5369,1999,Deer Park
5370,1999,Auburn Hills
5371,2004,Auburn Hills
5372,1988,Dearborn
5373,1988,Dearborn
5374,2000,Dearborn
5375,1986,Dearborn
5376,2003,Troy
5377,1996,Dearborn
5378,1988,Dearborn
5379,1998,Dearborn
5380,1999,Auburn Hills
5381,2002,Dearborn
5382,1988,Dearborn
5383,1994,Dearborn
5384,2004,Dearborn
5385,2004,Auburn Hills
5386,2004,Dearborn
5387,1996,Dearborn
5388,1993,Dearborn
5389,1981,Troy
5390,1998,Auburn Hills
5391,1983,Auburn Hills
5392,2004,Dearborn
5393,1998,Dearborn
5394,2000,Dearborn
5395,1991,Auburn Hills
5396,2000,Auburn Hills
5397,1999,Auburn Hills
5398,2003,Dearborn
5399,2000,Auburn Hills
5400,2002,Deer Park
5401,1988,Troy
5402,1992,Troy
5403,2000,Dearborn
5404,1994,Auburn Hills
5405,2001,Dearborn
5406,2006,Dearborn
5407,2006,Auburn Hills
5408,2006,Dearborn
5409,2001,Deer Park
5410,1995,Troy
5411,2000,Troy
5412,1998,Troy
5413,2004,Dearborn
5414,2002,Dearborn
5415,1999,Troy
5416,1989,Troy
5417,1991,Tucson
5418,1982,Deer Park
5419,1996,Tucson
5420,1999,Tucson
5421,1994,Tucson
5422,2006,Deer Park
5423,1994,Auburn Hills
5424,1994,Seguin
5425,1993,Deer Park
5426,1978,Deer Park
5427,1978,Deer Park
5428,1981,Morganton
5429,1995,Morganton
5430,2000,Seguin
5431,2006,Seguin
5432,1975,Seguin
5433,2002,Seguin
5434,1991,Seguin
5435,1995,Seguin
5436,1987,Seguin
5437,1999,Seguin
5438,1999,Seguin
5439,1993,Seguin
5440,1993,Seguin
5441,1994,Seguin
5442,2002,Seguin
5443,1982,Seguin
5444,1994,Seguin
5445,1979,Seguin
5446,1997,Seguin
5447,1993,Seguin
5448,2003,Seguin
5449,1999,Seguin
5450,1993,Seguin
5451,1984,Seguin
5452,2006,Seguin
5453,1993,Seguin
5454,1997,Seguin
5455,2003,Seguin
5456,1998,Seguin
5457,2001,Seguin
5458,2004,Seguin
5459,1993,Seguin
5460,2004,Seguin
5461,1992,Seguin
5462,1990,Seguin
5463,1994,Seguin
5464,1998,Seguin
5465,1993,Seguin
5466,2002,Seguin
5467,2003,Seguin
5468,1973,Seguin
5469,1973,Seguin
5470,1977,Seguin
5471,1993,Seguin
5472,1993,Seguin
5473,1984,Seguin
5474,1999,Seguin
5475,1988,Seguin
5476,2000,Seguin
5477,1999,Seguin
5478,1999,Seguin
5479,1993,Seguin
5480,1983,Seguin
5481,1975,Seguin
5482,2003,Seguin
5483,1997,Auburn Hills
5484,1976,Seguin
5485,1982,Seguin
5486,1987,Seguin
5487,2003,Seguin
5488,1984,Seguin
5489,1993,Seguin
5490,1998,Seguin
5491,1997,Seguin
5492,2004,Seguin
5493,2000,Seguin
5494,1993,Seguin
5495,1983,Seguin
5496,1984,Seguin
5497,1992,Seguin
5498,1998,Seguin
5499,2006,Seguin
5500,1998,Seguin
5501,1993,Seguin
5502,1973,Seguin
5503,1993,Seguin
5504,1983,Seguin
5505,2002,Seguin
5506,1975,Seguin
5507,2000,Seguin
5508,2003,Seguin
5509,1994,Seguin
5510,2002,Seguin
5511,2004,Seguin
5512,2003,Seguin
5513,1998,Seguin
5514,1994,Seguin
5515,2000,Seguin
5516,1996,Seguin
5517,2000,Seguin
5518,1995,Seguin
5519,1990,Seguin
5520,1990,Seguin
5521,1999,Seguin
5522,1983,Seguin
5523,1999,Seguin
5524,1990,Seguin
5525,1993,Seguin
5526,1993,Seguin
5527,1992,Seguin
5528,1994,Seguin
5529,1992,Seguin
5530,2003,Seguin
5531,2004,Seguin
5532,1999,Seguin
5533,1999,Seguin
5534,1998,Seguin
5535,2006,Seguin
5536,1994,Seguin
5537,1997,Seguin
5538,2001,Seguin
5539,2000,Seguin
5540,1992,Seguin
5541,2004,Seguin
5542,1993,Seguin
5543,1993,Seguin
5544,1984,Seguin
5545,1999,Seguin
5546,1994,Seguin
5547,1978,Seguin
5548,2003,Seguin
5549,2001,Seguin
5550,1994,Seguin
5551,1999,Seguin
5552,1988,Seguin
5553,1996,Seguin
5554,1984,Seguin
5555,1995,Seguin
5556,1988,Seguin
5557,1993,Seguin
5558,1978,Seguin
5559,2000,Seguin
5560,1997,Seguin
5561,1978,Seguin
5562,1988,Seguin
5563,1996,Seguin
5564,2002,Seguin
5565,2000,Seguin
5566,1999,Seguin
5567,1988,Seguin
5568,1988,Seguin
5569,1993,Seguin
5570,1977,Seguin
5571,2004,Seguin
5572,1992,Seguin
5573,1992,Seguin
5574,1992,Seguin
5575,1995,Seguin
5576,1983,Seguin
5577,1983,Seguin
5578,2003,Seguin
5579,2004,Seguin
5580,2004,Seguin
5581,2000,Seguin
5582,1994,Seguin
5583,1994,Seguin
5584,1974,Seguin
5585,1986,Seguin
5586,2003,Seguin
5587,1975,Seguin
5588,2001,Seguin
5589,2000,Seguin
5590,1993,Seguin
5591,1974,Seguin
5592,2003,Seguin
5593,1991,Seguin
5594,1974,Seguin
5595,1990,Seguin
5596,1983,Seguin
5597,1997,Seguin
5598,1993,Seguin
5599,1992,Seguin
5600,1990,Seguin
5601,1986,Seguin
5602,2002,Seguin
5603,1993,Seguin
5604,2000,Seguin
5605,1993,Seguin
5606,1973,Seguin
5607,1984,Seguin
5608,2003,Seguin
5609,1983,Seguin
5610,1999,Seguin
5611,1973,Seguin
5612,1999,Seguin
5613,2002,Seguin
5614,1976,Seguin
5615,1984,Seguin
5616,1987,Seguin
5617,1999,Seguin
5618,1978,Seguin
5619,2006,Seguin
5620,1990,Seguin
5621,1988,Seguin
5622,1999,Seguin
5623,1999,Seguin
5624,1993,Seguin
5625,1997,Seguin
5626,1992,Seguin
5627,1990,Seguin
5628,1999,Seguin
5629,2004,Seguin
5630,1994,Seguin
5631,1996,Dearborn
5632,1984,Seguin
5633,1973,Seguin
5634,1992,Seguin
5635,1974,Seguin
5636,2000,Seguin
5637,2000,Seguin
5638,1974,Seguin
5639,1993,Seguin
5640,1983,Seguin
5641,1997,Seguin
5642,1993,Seguin
5643,1978,Seguin
5644,1993,Seguin
5645,2004,Seguin
5646,1976,Seguin
5647,1983,Seguin
5648,2000,Seguin
5649,1983,Seguin
5650,2003,Seguin
5651,1993,Seguin
5652,1993,Seguin
5653,2003,Seguin
5654,1995,Seguin
5655,1992,Seguin
5656,1992,Seguin
5657,2004,Deer Park
5658,1994,Seguin
5659,2006,Seguin
5660,1990,Seguin
5661,2006,Seguin
5662,1993,Seguin
5663,1977,Seguin
5664,1976,Seguin
5665,1993,Seguin
5666,1992,Seguin
5667,2001,Seguin
5668,1993,Seguin
5669,2004,Seguin
5670,1997,Seguin
5671,1977,Seguin
5672,2004,Seguin
5673,1985,Seguin
5674,1984,Seguin
5675,2003,Seguin
5676,1997,Seguin
5677,1995,Seguin
5678,1983,Seguin
5679,2006,Seguin
5680,1998,Seguin
5681,1997,Seguin
5682,1979,Seguin
5683,1992,Seguin
5684,1988,Seguin
5685,2004,Seguin
5686,1977,Seguin
5687,1993,Seguin
5688,1992,Seguin
5689,2002,Seguin
5690,1999,Seguin
5691,1977,Seguin
5692,1986,Seguin
5693,2000,Seguin
5694,1992,Seguin
5695,1994,Seguin
5696,1987,Seguin
5697,2002,Seguin
5698,1997,Seguin
5699,1976,Seguin
5700,1997,Seguin
5701,1976,Seguin
5702,1990,Seguin
5703,1988,Seguin
5704,1977,Seguin
5705,2000,Seguin
5706,1992,Seguin
5707,2004,Seguin
5708,1992,Seguin
5709,1998,Seguin
5710,2000,Seguin
5711,2002,Seguin
5712,1994,Seguin
5713,2006,Seguin
5714,1984,Seguin
5715,2003,Seguin
5716,1998,Seguin
5717,2003,Seguin
5718,1987,Seguin
5719,1973,Seguin
5720,1997,Seguin
5721,1997,Seguin
5722,1986,Seguin
5723,2004,Seguin
5724,1993,Seguin
5725,2001,Seguin
5726,1986,Seguin
5727,1995,Seguin
5728,1993,Seguin
5729,2000,Seguin
5730,1996,Seguin
5731,1996,Seguin
5732,1975,Seguin
5733,1996,Seguin
5734,2004,Seguin
5735,1988,Seguin
5736,1983,Seguin
5737,2000,Seguin
5738,1975,Seguin
5739,1993,Seguin
5740,1997,Seguin
5741,1976,Seguin
5742,2003,Seguin
5743,1993,Seguin
5744,1997,Seguin
5745,1993,Seguin
5746,2002,Seguin
5747,2004,Seguin
5748,1981,Seguin
5749,1997,Seguin
5750,1994,Seguin
5751,1992,Seguin
5752,2000,Seguin
5753,1993,Seguin
5754,1998,Seguin
5755,2000,Seguin
5756,2004,Seguin
5757,1998,Seguin
5758,1993,Seguin
5759,2003,Seguin
5760,1991,Seguin
5761,1993,Seguin
5762,1986,Seguin
5763,2002,Seguin
5764,1987,Seguin
5765,1977,Seguin
5766,1994,Seguin
5767,1991,Seguin
5768,1983,Seguin
5769,1989,Seguin
5770,1999,Seguin
5771,1999,Seguin
5772,1977,Seguin
5773,1992,Seguin
5774,1984,Seguin
5775,1992,Seguin
5776,1994,Seguin
5777,1994,Seguin
5778,1993,Seguin
5779,1992,Seguin
5780,2004,Seguin
5781,1984,Seguin
5782,1995,Seguin
5783,1992,Seguin
5784,1983,Seguin
5785,1978,Seguin
5786,1998,Seguin
5787,1982,Seguin
5788,1980,Seguin
5789,1997,Seguin
5790,2003,Seguin
5791,2002,Seguin
5792,2002,Seguin
5793,2003,Seguin
5794,2003,Seguin
5795,1976,Seguin
5796,2003,Seguin
5797,2002,Seguin
5798,1993,Seguin
5799,1993,Seguin
5800,1977,Seguin
5801,1974,Seguin
5802,1993,Seguin
5803,2002,Seguin
5804,2004,Seguin
5805,1997,Seguin
5806,2001,Seguin
5807,2001,Seguin
5808,2000,Seguin
5809,2000,Seguin
5810,2002,Seguin
5811,1985,Seguin
5812,1998,Deer Park
5813,1993,Seguin
5814,2001,Seguin
5815,2001,Seguin
5816,1999,Seguin
5817,1982,Seguin
5818,1993,Seguin
5819,1986,Troy
5820,2002,Seguin
5821,2003,Seguin
5822,1999,Seguin
5823,1983,Seguin
5824,1974,Seguin
5825,1983,Seguin
5826,2003,Seguin
5827,1996,Seguin
5828,2000,Seguin
5829,1977,Seguin
5830,2000,Seguin
5831,1998,Auburn Hills
5832,1994,Seguin
5833,1997,Seguin
5834,1993,Seguin
5835,1975,Seguin
5836,1999,Seguin
5837,1995,Seguin
5838,2003,Seguin
5839,1996,Seguin
5840,1996,Seguin
5841,1982,Seguin
5842,1988,Seguin
5843,1983,Seguin
5844,1987,Seguin
5845,1975,Seguin
5846,1975,Seguin
5847,2002,Seguin
5848,2001,Seguin
5849,1993,Seguin
5850,1997,Seguin
5851,1993,Seguin
5852,1993,Seguin
5853,1975,Seguin
5854,1988,Seguin
5855,1975,Seguin
5856,1993,Seguin
5857,1997,Seguin
5858,1999,Seguin
5859,1997,Seguin
5860,1994,Seguin
5861,1999,Seguin
5862,1999,Seguin
5863,1998,Seguin
5864,2000,Seguin
5865,1995,Seguin
5866,2004,Seguin
5867,1992,Seguin
5868,1975,Seguin
5869,1980,Seguin
5870,1976,Seguin
5871,1975,Seguin
5872,2001,Tucson
5873,1998,Northbrook
5874,1998,Northbrook
5875,2004,Northbrook
5876,2003,Deer Park
5877,2007,Northbrook
5878,1988,Northbrook
5879,2006,Deer Park
5880,2002,Northbrook
5881,1986,Northbrook
5882,2002,Auburn Hills
5883,1994,Troy
5884,2000,Troy
5885,1994,Troy
5886,2000,Auburn Hills
5887,1995,Auburn Hills
5888,1999,Troy
5889,2004,Auburn Hills
5890,2003,Dearborn
5891,2005,Auburn Hills
5892,2000,Dearborn
5893,1992,Troy
5894,1998,Auburn Hills
5895,1981,Auburn Hills
5896,2006,Auburn Hills
5897,1996,Auburn Hills
5898,1997,Troy
5899,2004,Troy
5900,2002,Troy
5901,2000,Troy
5902,2000,Auburn Hills
5903,1994,Troy
5904,1999,Auburn Hills
5905,1994,Dearborn
5906,1998,Dearborn
5907,1998,Troy
5908,1998,Troy
5909,2005,Deer Park
5910,1995,Auburn Hills
5911,1999,Seguin
5912,1994,Seguin
5913,1974,Seguin
5914,1983,Seguin
5915,1998,Seguin
5916,1998,Seguin
5917,1994,Seguin
5918,2003,Seguin
5919,2007,Deer Park
5920,2007,Deer Park
5921,2007,Deer Park
5922,2007,Deer Park
5923,2007,Deer Park
5924,1982,Seguin
5925,1987,Seguin
5926,1974,Seguin
5927,2007,Auburn Hills
5928,2004,Seguin
5929,2006,Seguin
5930,2007,Deer Park
5931,1990,Auburn Hills
5932,1999,Deer Park
5933,2000,Seguin
5934,1998,Seguin
5935,2007,Seguin
5936,1987,Deer Park
5937,1986,Seguin
5938,2007,Deer Park
5939,2007,Deer Park
5940,1981,Seguin
5941,2007,Dearborn
5942,2007,Deer Park
5943,1984,Deer Park
5944,1988,Seguin
5945,1988,Seguin
5946,1989,Seguin
5947,1974,Seguin
5948,1981,Seguin
5949,1993,Seguin
5950,1993,Seguin
5951,2003,Seguin
5952,2006,Deer Park
5953,2007,Seguin
5954,2007,Deer Park
5955,2002,Seguin
5956,2006,Seguin
5957,2004,San Jose
5958,2007,Deer Park
5959,2011,Morganton
5960,2007,Auburn Hills
5961,2007,Deer Park
5962,2007,Deer Park
5963,2007,Deer Park
5964,2007,Deer Park
5965,2007,Deer Park
5966,2013,Deer Park
5967,2007,Troy
5968,2007,Culpeper
5969,2008,Auburn Hills
5970,1995,Auburn Hills
5971,2008,Auburn Hills
5972,2008,Auburn Hills
5973,2008,Auburn Hills
5974,1996,Morganton
5975,2008,Troy
5976,2008,Fletcher
5977,1989,Deer Park
5978,2002,Deer Park
5979,2008,Deer Park
5980,2008,Auburn Hills
5981,2008,Deer Park
5982,2008,Fletcher
5983,2008,Fletcher
5984,2008,Fletcher
5985,2008,Fletcher
5986,2008,Deer Park
5987,2008,Auburn Hills
5988,2008,Auburn Hills
5989,2003,Auburn Hills
5990,2008,Deer Park
5991,2004,Auburn Hills
5992,2008,Fletcher
5993,2008,Troy
5994,2002,Troy
5995,2008,Auburn Hills
5996,2008,Deer Park
5997,2008,Deer Park
5998,2008,Deer Park
5999,2009,Seguin
6000,2003,MIentown
6001,2007,Newport News
6002,2009,Auburn Hills
6003,2002,Deer Park
6004,2009,Deer Park
6005,2000,Deer Park
6006,2003,Auburn Hills
6007,2003,Auburn Hills
6008,2009,Auburn Hills
6009,2009,Deer Park
6010,2009,Fletcher
6011,2009,Fletcher
6012,2009,Fletcher
6013,2009,Fletcher
6014,2009,Auburn Hills
6015,2009,Auburn Hills
6016,2009,Fletcher
6017,2009,Auburn Hills
6018,2009,Auburn Hills
6019,2009,Fletcher
6020,2009,Fletcher
6021,2009,Auburn Hills
6022,2009,Deer Park
6023,2010,Auburn Hills
6024,2010,Auburn Hills
6025,2004,Auburn Hills
6026,2000,Auburn Hills
6027,2010,Auburn Hills
6028,2010,Auburn Hills
6029,2004,Troy
6030,2010,Deer Park
6031,2010,Troy
6032,2010,Auburn Hills
6033,1998,Auburn Hills
6034,2010,Auburn Hills
6035,2010,Fletcher
6036,2010,Fletcher
6037,2010,Fletcher
6038,2010,Fletcher
6039,2010,Fletcher
6040,2010,Fletcher
6041,2010,Auburn Hills
6042,2010,Auburn Hills
6043,2010,Santa Teresa
6044,2010,Troy
6045,2010,Auburn Hills
6046,2010,Auburn Hills
6047,2010,Deer Park
6048,2010,Auburn Hills
6049,2010,Troy
6050,2007,MIentown
6051,2008,MIentown
6052,2008,MIentown
6053,2010,Troy
6054,2010,Auburn Hills
6055,2010,Troy
6056,2010,Auburn Hills
6057,2010,Deer Park
6058,2010,Auburn Hills
6059,2010,Troy
6060,2010,Auburn Hills
6061,2010,Auburn Hills
6062,2010,Auburn Hills
6063,2010,Culpeper
6064,2010,Culpeper
6065,2010,Auburn Hills
6066,2010,Auburn Hills
6067,2010,Auburn Hills
6068,2010,Fletcher
6069,2010,Deer Park
6070,2010,Deer Park
6071,2010,Auburn Hills
6072,2010,Fletcher
6073,2010,Fletcher
6074,1991,Deer Park
6075,2010,Deer Park
6076,2010,Fletcher
6077,2010,Fletcher
6078,2010,Fletcher
6079,2010,Fletcher
6080,2010,Fletcher
6081,2010,Fletcher
6082,2010,Deer Park
6083,2004,Rochester
6084,2010,Auburn Hills
6085,2014,Auburn Hills
6086,2010,Deer Park
6087,2010,Morganton
6088,2010,Fort Mill
6089,2010,Morganton
6090,2010,Morganton
6091,2010,Morganton
6092,2010,Troy
6093,2010,Troy
6094,2010,Auburn Hills
6095,2010,Auburn Hills
6096,2010,Auburn Hills
6097,2010,Morganton
6098,2010,Morganton
6099,2010,Morganton
6100,2010,Morganton
6101,2010,Morganton
6102,2010,Morganton
6103,2010,Morganton
6104,2010,Morganton
6105,2010,Morganton
6106,2010,Morganton
6107,2010,Morganton
6108,2010,Morganton
6109,2010,Morganton
6110,2010,Morganton
6111,2010,Morganton
6112,2010,Morganton
6113,2010,Morganton
6114,2010,Morganton
6115,2010,Morganton
6116,2010,Fletcher
6117,2010,Fletcher
6118,2010,Fletcher
6119,2010,Fletcher
6120,2005,Carpinteria
6121,2010,Auburn Hills
6122,2010,Auburn Hills
6123,2010,Auburn Hills
6124,2010,Auburn Hills
6125,2010,Auburn Hills
6126,2010,Morganton
6127,2010,Morganton
6128,2010,Morganton
6129,2010,Morganton
6130,2010,Auburn Hills
6131,2010,Morganton
6132,2010,Morganton
6133,2010,Morganton
6134,2010,Morganton
6135,2010,Morganton
6136,2010,Morganton
6137,2010,Deer Park
6138,2010,Deer Park
6139,2010,Chatham
6140,2010,Troy
6141,2010,Auburn Hills
6142,2010,Auburn Hills
6143,2010,Deer Park
6144,2010,Deer Park
6145,2010,Deer Park
6146,2010,Deer Park
6147,2010,Seguin
6148,2010,Seguin
6149,2010,Seguin
6150,2010,Seguin
6151,2010,Troy
6152,2010,Fletcher
6153,2010,Fletcher
6154,2010,Fletcher
6155,2010,Fletcher
6156,2010,Fletcher
6157,2010,Fletcher
6158,2010,Auburn Hills
6159,2010,Fletcher
6160,2010,Auburn Hills
6161,1996,Auburn Hills
6162,2010,Fletcher
6163,2010,Fletcher
6164,2010,Fletcher
6165,2010,Fletcher
6166,2010,Auburn Hills
6167,2010,Fletcher
6168,2010,Auburn Hills
6169,2010,Auburn Hills
6170,2010,Seguin
6171,2010,Seguin
6172,2010,Seguin
6173,2010,Seguin
6174,2010,Seguin
6175,2010,Seguin
6176,2010,Seguin
6177,2010,Seguin
6178,2010,Seguin
6179,2010,Seguin
6180,2010,Seguin
6181,2010,Seguin
6182,2010,Seguin
6183,2010,Deer Park
6184,2010,Auburn Hills
6185,2010,Auburn Hills
6186,2010,Auburn Hills
6187,2010,Auburn Hills
6188,2010,Auburn Hills
6189,2002,Auburn Hills
6190,2010,Newport News
6191,2010,Seguin
6192,2010,Seguin
6193,2010,Seguin
6194,2010,Seguin
6195,2010,Seguin
6196,2010,Seguin
6197,2010,Seguin
6198,2010,Seguin
6199,2010,Auburn Hills
6200,2010,Auburn Hills
6201,2010,Deer Park
6202,2010,Auburn Hills
6203,2010,Troy
6204,2010,Auburn Hills
6205,2010,Auburn Hills
6206,2010,Deer Park
6207,2004,Troy
6208,2010,Deer Park
6209,1998,San Jose
6210,2010,Deer Park
6211,2010,Auburn Hills
6212,2010,Auburn Hills
6213,2010,Auburn Hills
6214,2010,Auburn Hills
6215,2010,Chatham
6216,2010,Auburn Hills
6217,2010,Auburn Hills
6218,2010,Deer Park
6219,2010,Auburn Hills
6220,2010,Fletcher
6221,2010,Fletcher
6222,2010,Fletcher
6223,2010,Troy
6224,2010,Fletcher
6225,2010,Fletcher
6226,2010,Fletcher
6227,2007,Chatham
6228,2010,Seguin
6229,2010,Seguin
6230,2010,Seguin
6231,2010,Seguin
6232,2010,Newport News
6233,2010,Seguin
6234,2010,Seguin
6235,2006,Deer Park
6236,2010,Deer Park
6237,2010,Morganton
6238,2010,Deer Park
6239,2010,Fletcher
6240,2010,Auburn Hills
6241,2010,Auburn Hills
6242,2010,Dearborn
6243,2010,Morganton
6244,2010,Seguin
6245,1989,Auburn Hills
6246,2010,Seguin
6247,1998,Auburn Hills
6248,2010,Troy
6249,2010,Troy
6250,2010,Morganton
6251,2010,Morganton
6252,2010,Seguin
6253,2010,Morganton
6254,2010,Morganton
6255,2010,Seguin
6256,2010,Seguin
6257,2010,Seguin
6258,2010,Seguin
6259,2010,Seguin
6260,2010,Seguin
6261,2010,Seguin
6262,2010,Auburn Hills
6263,2010,Chatham
6264,2010,Auburn Hills
6265,2010,Auburn Hills
6266,2010,Seguin
6267,2010,Troy
6268,2010,Culpeper
6269,2010,Culpeper
6270,2010,Culpeper
6271,2010,Auburn Hills
6272,2010,Auburn Hills
6273,2010,Fletcher
6274,2010,Fletcher
6275,2010,Fletcher
6276,2010,Fletcher
6277,2010,Fletcher
6278,2010,Fletcher
6279,2010,Fletcher
6280,2010,Fletcher
6281,2010,Fletcher
6282,2010,Fletcher
6283,2010,Fletcher
6284,2010,Fletcher
6285,2010,Fletcher
6286,2010,Fletcher
6287,2010,Fletcher
6288,2010,Fletcher
6289,2010,Fletcher
6290,2004,Troy
6291,2010,Auburn Hills
6292,2010,Seguin
6293,2010,Deer Park
6294,2010,Seguin
6295,2010,Troy
6296,2010,Troy
6297,2010,Troy
6298,2010,Troy
6299,2010,Fletcher
6300,2010,Newport News
6301,2010,Fletcher
6302,2010,Newport News
6303,2010,Auburn Hills
6304,2010,Auburn Hills
6305,2004,Auburn Hills
6306,2010,Morganton
6307,2010,Troy
6308,2010,Troy
6309,2010,Fletcher
6310,2010,Fletcher
6311,2010,Fletcher
6312,2011,Auburn Hills
6313,2011,Auburn Hills
6314,2011,Auburn Hills
6315,2011,Auburn Hills
6316,2011,MIentown
6317,2011,Fletcher
6318,2011,Fletcher
6319,2011,Auburn Hills
6320,2011,Fletcher
6321,2011,Fletcher
6322,2011,San Jose
6323,2014,Auburn Hills
6324,2011,Dearborn
6325,2011,Troy
6326,2011,Auburn Hills
6327,2011,Troy
6328,2011,Seguin
6329,2011,Seguin
